"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 01, 2005","39.10","39.60","39.60","39.10","123.62K","-0.13%"
"Nov 30, 2005","39.15","39.30","39.30","39.00","25.50K","-1.01%"
"Nov 29, 2005","39.55","39.55","40.05","39.55","348.54K","0.13%"
"Nov 28, 2005","39.50","38.25","39.50","38.25","184.80K","3.00%"
"Nov 25, 2005","38.35","38.25","38.50","38.25","57.94K","0.00%"
"Nov 24, 2005","38.35","38.25","38.50","38.15","10.10K","-0.39%"
"Nov 23, 2005","38.50","38.00","38.50","38.00","3.50K","1.32%"
"Nov 22, 2005","38.00","37.80","38.00","37.75","56.24K","0.66%"
"Nov 21, 2005","37.75","37.75","37.75","37.75","1.32K","-0.66%"
"Nov 15, 2005","38.00","38.45","38.50","38.00","87.02K","-1.30%"
"Nov 14, 2005","38.50","38.10","38.50","38.10","3.64K","0.65%"
"Nov 11, 2005","38.25","38.15","38.25","38.15","7.86K","0.26%"
"Nov 10, 2005","38.15","38.25","38.25","38.15","7.28K","-0.26%"
"Nov 09, 2005","38.25","38.25","38.70","38.25","17.10K","-1.16%"
"Nov 08, 2005","38.70","39.00","39.00","38.25","20.00K","-0.77%"
"Nov 07, 2005","39.00","39.00","39.00","38.95","65.22K","0.00%"
"Nov 03, 2005","39.00","38.75","39.00","38.75","61.70K","0.00%"
"Nov 02, 2005","39.00","39.00","39.00","38.75","52.74K","0.00%"
"Nov 01, 2005","39.00","38.70","39.00","38.65","327.20K","1.43%"
"Oct 31, 2005","38.45","37.90","38.45","37.90","6.94K","1.18%"
"Oct 28, 2005","38.00","38.00","38.00","38.00","5.62K","0.00%"
"Oct 27, 2005","38.00","38.00","38.00","37.60","9.06K","0.00%"
"Oct 26, 2005","38.00","37.45","38.00","37.45","35.52K","1.47%"
"Oct 25, 2005","37.45","37.40","37.50","37.25","21.88K","0.13%"
"Oct 24, 2005","37.40","37.50","37.50","37.40","4.62K","-0.53%"
"Oct 21, 2005","37.60","37.25","37.60","37.25","15.48K","0.27%"
"Oct 20, 2005","37.50","37.75","37.75","37.50","26.58K","-0.13%"
"Oct 19, 2005","37.55","37.65","37.65","37.50","27.12K","0.13%"
"Oct 18, 2005","37.50","37.30","37.50","37.30","19.68K","0.67%"
"Oct 17, 2005","37.25","37.15","37.25","37.15","4.94K","0.00%"
"Oct 14, 2005","37.25","37.00","37.25","37.00","4.88K","0.54%"
"Oct 13, 2005","37.05","37.00","37.05","37.00","4.20K","0.14%"
"Oct 12, 2005","37.00","37.00","37.05","37.00","7.06K","0.00%"
"Oct 11, 2005","37.00","36.85","37.00","36.85","3.68K","0.00%"
"Oct 10, 2005","37.00","36.75","37.00","36.75","5.28K","0.27%"
